"","date","flow","ss","tp","srp","no23","tkn","so4","silica"
"54",1975-03-09,23.50910573568,47900,7.23192746170129,3.09939748358627,214.183212319818,NA,NA,NA
"55",1975-03-10,20.04720703488,149000,8.07134761350591,2.90568514086213,396.95288683273,NA,NA,NA
"56",1975-03-11,14.56199368704,28200,9.68561713620709,5.00423552037366,484.05405984279,NA,NA,NA
"57",1975-03-12,14.4714705408,58700,8.07134761350591,3.87424685448284,484.768003883856,NA,NA,NA
"58",1975-03-13,14.38094739456,61600,7.1027858998852,3.45453677858053,478.342507514261,NA,NA,NA
"59",1975-03-14,17.0159049216,20800,7.42563980442544,3.42225138812651,486.909836007054,NA,NA,NA
"60",1975-03-15,13.93077823488,44400,6.77993199534496,3.45453677858053,478.342507514261,NA,NA,NA
"61",1975-03-16,11.8536390144,32400,6.77993199534496,3.71281990221272,492.621388335582,NA,NA,NA
"62",1975-03-17,12.02245244928,21200,6.45707809080473,3.71281990221272,521.179149978225,NA,NA,NA
"63",1975-03-20,23.6216480256,51600,5.48851637718402,2.25997733178165,264.159295194443,NA,NA,NA
"64",1975-03-21,22.07541482496,80900,8.39420151804615,3.32539521676443,486.909836007054,NA,NA,NA
"65",1975-03-22,19.62884330496,74500,10.977032754368,3.64824912130467,521.179149978225,NA,NA,NA
"66",1975-03-23,14.8384562688,66600,9.68561713620709,3.74510529266674,514.039709567564,NA,NA,NA
"67",1975-03-24,15.67273715712,90800,10.8156058020979,3.5513929499426,508.328157239036,NA,NA,NA
"68",1975-03-26,11.19551127552,57900,NA,3.71281990221272,464.06362669294,NA,NA,NA
"69",1975-03-27,10.95330069504,61300,NA,3.22853904540236,485.481947924922,NA,NA,NA
"70",1975-03-28,10.71353668608,49300,NA,3.5513929499426,449.784745871619,NA,NA,NA
"71",1975-03-29,11.03159098368,46300,NA,3.71281990221272,442.645305460958,NA,NA,NA
"72",1975-03-30,25.8847266816,65200,NA,5.00423552037366,449.784745871619,NA,NA,NA
"73",1975-03-31,36.83558080512,146000,NA,5.48851637718402,385.529782175673,NA,NA,NA
"74",1975-04-01,27.63035546112,228000,17.5955377974429,4.03567380675296,692.525719834079,NA,NA,NA
"75",1975-04-02,19.796841216,201333.333333333,14.9050885929409,3.5513929499426,671.107398602098,NA,NA,NA
"76",1975-04-03,17.32723114752,184500,13.9069319380707,3.43032273574001,669.322538499432,NA,NA,NA
"77",1975-04-04,14.63844904704,135500,11.7518821252646,3.43032273574001,665.752818294102,NA,NA,NA
"78",1975-04-05,14.22436681728,94675,8.04713357066539,2.82497166472707,622.916175830138,NA,NA,NA
"79",1975-04-06,13.0096440576,77200,6.47322078603174,3.38996599767248,551.521771723532,NA,NA,NA
"80",1975-04-07,11.36187813888,73575,6.98171568568261,2.8653284027946,522.96401008089,NA,NA,NA
"81",1975-04-08,10.47621924864,69700,8.3360878152289,3.16396826449432,479.484817979967,NA,NA,NA
"82",1975-04-09,9.05292626688,65375,7.18349937602026,2.66354471245695,435.148893029764,NA,NA,NA
"83",1975-04-10,8.08408394496,54975,6.53779156693979,2.66354471245695,421.583956249509,NA,NA,NA
"84",1975-04-11,6.8442838272,50925,6.21493766239955,2.58283123632189,417.300292003113,NA,NA,NA
"85",1975-04-12,6.0736137984,52875,6.05351071012943,2.42140428405177,411.588739674584,NA,NA,NA
"86",1975-04-13,5.52863999232,53900,5.89208375785931,2.25997733178165,400.701093048327,NA,NA,NA
"87",1975-04-14,4.73350424832,53700,6.21493766239955,NA,392.669222586334,NA,NA,NA
"88",1975-04-15,4.71698989056,37500,5.56922985331908,2.58283123632189,391.955278545268,NA,NA,NA
"89",1975-04-16,4.53349702656,32900,5.16566247264378,1.61426952270118,378.390341765012,NA,NA,NA
"90",1975-04-17,3.5719944192,35400,5.00423552037366,1.45284257043106,356.972020533031,NA,NA,NA
"91",1975-04-18,4.41116845056,67600,6.45707809080473,0.807134761350591,349.83258012237,NA,NA,NA
"92",1975-04-19,7.25653112832,112000,8.71705542258638,2.90568514086213,471.2030671036,NA,NA,NA
"93",1975-04-20,10.31474552832,70200,6.61850504307484,1.12998866589083,356.972020533031,NA,NA,NA
"94",1975-04-21,14.2023476736,63500,6.61850504307484,0.807134761350591,349.83258012237,NA,NA,NA
"95",1975-04-22,13.8720605184,73500,6.99516793170512,2.25997733178165,449.784745871619,NA,NA,NA
"96",1975-04-23,14.31794817792,77275,7.42563980442544,2.4617610221193,442.645305460958,NA,NA,NA
"97",1975-04-24,16.68928762368,91500,10.0084710407473,2.90568514086213,383.744922073008,NA,NA,NA
"98",1975-04-25,31.34180445696,179000,11.0577462305031,2.42140428405177,492.621388335582,NA,NA,NA
"99",1975-04-26,33.43668132096,268250,14.9319930849859,2.74425818859201,517.609429772894,NA,NA,NA
"100",1975-04-27,24.15989376,208250,12.6720157532043,2.74425818859201,540.812611107541,NA,NA,NA
"101",1975-04-28,18.30096661248,135750,10.0084710407473,2.74425818859201,605.067574803487,NA,NA,NA
"102",1975-04-29,24.21127176192,116500,NA,2.77654357904603,617.561595522143,NA,NA,NA
"103",1975-04-30,30.76319029248,161000,NA,3.97110302584491,585.43411367417,NA,NA,NA
"104",1975-05-01,27.43585302528,153000,NA,3.16396826449432,528.318590388885,NA,NA,NA
"105",1975-05-02,25.77707753472,157000,NA,3.38996599767248,585.43411367417,NA,NA,NA
"106",1975-05-03,17.5052192256,120000,NA,3.5513929499426,613.991875316813,NA,NA,NA
"107",1975-05-04,15.11491885056,90600,NA,2.90568514086213,571.155232852849,NA,NA,NA
"108",1975-05-05,12.27689588736,83100,NA,3.06711209313225,514.039709567564,NA,NA,NA
"109",1975-05-06,16.35777718272,98550,NA,3.30925252153742,536.171974840612,NA,NA,NA
"110",1975-05-07,30.52831942656,101000,15.2709896847532,4.06795919720698,763.920123940685,NA,NA,NA
"111",1975-05-08,20.25516561408,214000,12.8495854007014,3.5513929499426,849.593408868613,NA,NA,NA
"112",1975-05-09,16.7223163392,189000,11.0093181448221,2.97025592177017,771.059564351346,NA,NA,NA
"113",1975-05-10,14.6549634048,187000,10.0730418216554,2.51826045541384,681.102615177022,NA,NA,NA
"114",1975-05-11,14.2023476736,159000,9.75018791711514,2.93797053131615,574.724953058179,NA,NA,NA
"115",1975-05-12,12.87630590976,140000,9.45961940302892,2.09855037951154,528.318590388885,NA,NA,NA
"116",1975-05-15,5.6760459264,146000,NA,1.16227405634485,318.419042315463,NA,NA,NA
"117",1975-05-16,4.23990844416,99600,NA,2.13083576996556,329.84214697252,NA,NA,NA
"118",1975-05-17,4.29617958912,115000,NA,2.67968740768396,292.717056837085,NA,NA,NA
"119",1975-05-18,4.06864843776,106000,NA,1.64655491315521,262.731407112311,NA,NA,NA
"120",1975-05-19,3.78484614144,88800,NA,1.19455944679887,237.029421633932,NA,NA,NA
"121",1975-05-20,4.483892788992,77950,NA,2.75232953620552,239.885197798197,NA,NA,NA
"122",1975-05-21,20.2698450432,115525,13.7616476810276,2.98639861699719,225.427830966609,NA,NA,NA
"123",1975-05-22,25.56606074112,176000,15.4727733750908,3.47067947380754,284.149728344292,NA,NA,NA
"124",1975-05-23,46.77661253376,545000,29.1859929704374,2.8733997504081,568.120970678318,NA,NA,NA
"125",1975-05-24,49.23725184,721250,34.0449442337679,3.38996599767248,565.265194514054,NA,NA,NA
"126",1975-05-25,31.21274780928,400750,23.963831064499,2.74425818859201,646.833301205852,NA,NA,NA
"127",1975-05-26,15.48802100736,283750,16.5704766505276,3.06711209313225,675.748034869027,NA,NA,NA
"128",1975-05-27,14.95650334464,266500,17.6520372307374,4.30202827799865,719.834079404856,NA,NA,NA
"129",1975-05-28,12.06649073664,239500,16.433263741098,5.04459225844119,649.689077370116,NA,NA,NA
"130",1975-05-29,8.96546133504,162250,NA,4.6410248777659,668.4301084481,NA,NA,NA
"131",1975-05-30,7.26570577152,142250,11.9536658156023,4.46345523026877,651.473937472781,NA,NA,NA
"132",1975-05-31,5.3335259136,145500,10.944747363914,4.26974288754463,620.238885676141,NA,NA,NA
"133",1975-06-01,5.23505140992,116500,10.6783928926683,3.8258187688018,585.43411367417,NA,NA,NA
"134",1975-06-02,6.27973744896,157750,11.7438107776511,4.2374574970906,NA,NA,NA,NA
"135",1975-06-03,10.16122316544,169500,11.614669215835,4.35045636367968,NA,NA,NA,NA
"136",1975-06-04,14.31427832064,182500,12.2119489392344,4.56838274924434,NA,NA,NA,NA
"137",1975-06-05,26.2272466944,207500,12.6478017103638,4.03567380675295,NA,NA,NA,NA
"138",1975-06-06,31.6749459456,313000,15.2925132783892,3.2823480294924,NA,NA,NA,NA
"139",1975-06-07,25.5238573824,266250,13.7293622905736,3.56753564516961,695.024523977811,NA,NA,NA
"140",1975-06-08,17.1535245696,238500,12.5832309294557,3.30925252153742,685.029307402886,NA,NA,NA
"141",1975-06-09,11.928504102912,238200,13.656720162052,3.47390801285294,668.679988862473,NA,NA,NA
"142",1975-06-10,8.64067896576,179750,11.0819602733436,3.60789238323714,664.860388242769,NA,NA,NA
"143",1975-06-11,7.49323692288,189000,10.960890059141,3.15589691688081,673.606202745829,NA,NA,NA
"144",1975-06-12,9.28840877568,186750,11.0738889257301,3.09132613597276,629.163186189466,NA,NA,NA
"145",1975-06-13,12.13438309632,176250,11.1788164447057,3.16396826449432,608.99426702935,NA,NA,NA
"146",1975-06-14,13.31607714048,164000,10.8559625401654,3.13168287404029,494.941706469047,NA,NA,NA
"147",1975-06-15,16.64463769344,185000,11.9455944679887,3.46260812619404,434.613434998965,NA,NA,NA
"148",1975-06-16,53.95057187328,555000,30.7195490170035,4.21324345425008,581.150449427774,NA,NA,NA
"149",1975-06-17,50.38958702592,1099000,41.3252997811503,3.71281990221272,601.85482661869,NA,NA,NA
"150",1975-06-18,35.33093932032,788000,28.8954244563512,3.5513929499426,641.121748877323,NA,NA,NA
"151",1975-06-19,15.95898602496,381000,19.0483803678739,3.22853904540236,668.965566478899,NA,NA,NA
"152",1975-06-20,14.2023476736,278000,16.4655491315521,3.06711209313225,665.395846273569,NA,NA,NA
"153",1975-06-21,10.23645523968,321000,12.0101652488968,3.22853904540236,641.121748877323,NA,NA,NA
"154",1975-06-22,8.2816445952,229000,16.4655491315521,3.06711209313225,665.395846273569,NA,NA,NA
"155",1975-06-23,8.12017087488,140000,9.16905088894271,2.90568514086213,631.126532302398,NA,NA,NA
"156",1975-06-24,6.44182281216,159000,11.6873113443566,3.80967607357479,611.850043193615,NA,NA,NA
"157",1975-06-25,12.96193591296,192000,11.5258843920864,4.61681083492538,597.571162372293,NA,NA,NA
"158",1975-06-26,17.30704693248,190000,11.2353158780002,4.42309849220124,567.585512647519,NA,NA,NA
"159",1975-06-27,21.85766995968,218000,12.5913022770692,4.58452544447136,461.207850528676,NA,NA,NA
"160",1975-06-28,18.40066440192,338000,16.3041221792819,5.00423552037366,396.238942791664,NA,NA,NA
"161",1975-06-29,12.27689588736,309000,15.1741335133911,5.00423552037366,379.104285806078,NA,NA,NA
"162",1975-06-30,8.20090773504,319000,15.1741335133911,3.71281990221272,341.265251629577,NA,NA,NA
"163",1975-07-01,5.88767436288,245000,13.4468651241008,4.16481536856905,347.333775978639,NA,NA,NA
"164",1975-07-02,4.23990844416,202000,11.3644574398163,4.68138161583343,348.404692040238,NA,NA,NA
"165",1975-07-03,2.813557248,146000,10.0730418216554,4.7782377871955,349.83258012237,NA,NA,NA
"166",1975-07-04,5.2845944832,159000,10.5896080689198,4.90737934901159,357.685964574097,NA,NA,NA
"167",1975-07-05,10.16061152256,194000,11.2353158780002,4.84280856810355,371.964845395418,NA,NA,NA
"168",1975-07-06,7.72137971712,162000,10.2021833834715,4.51995466356331,359.113852656229,NA,NA,NA
"169",1975-07-07,7.41066513408,153000,10.5896080689198,4.51995466356331,323.416650602926,NA,NA,NA
"170",1975-07-08,6.66201424896,252000,12.6720157532043,NA,NA,NA,NA,NA
"171",1975-07-09,4.59466131456,289000,16.7884030360923,NA,NA,NA,NA,NA
"172",1975-07-10,4.23990844416,231000,11.7518821252646,NA,NA,NA,NA,NA
"173",1975-07-11,3.0092829696,243000,12.1393068107129,NA,NA,NA,NA,NA
"174",1975-07-12,2.15542950912,243000,12.0101652488968,NA,NA,NA,NA,NA
"175",1975-07-13,2.71080124416,213000,11.2353158780002,NA,NA,NA,NA,NA
"176",1975-07-14,2.55422066688,217000,11.2353158780002,NA,NA,NA,NA,NA
"177",1975-07-15,1.6147372032,180500,10.2667541643795,NA,NA,NA,NA,NA
"178",1975-07-16,1.75419177984,141000,8.91076776531052,2.82497166472707,298.428609165614,NA,NA,NA
"179",1975-07-17,1.57436877312,125500,9.16905088894271,3.38996599767248,289.147336631755,NA,NA,NA
"180",1975-07-18,1.68568777728,133000,9.03990932712662,2.77654357904603,239.528225777664,NA,NA,NA
"181",1975-07-19,8.5263017472,293500,15.061134646802,2.34069080791671,183.840590574511,NA,NA,NA
"182",1975-07-20,15.16996670976,256000,11.8164529061726,2.66354471245695,184.91150663611,NA,NA,NA
"183",1975-07-21,11.38145071104,239000,11.8164529061726,2.50211776018683,192.407919067304,NA,NA,NA
"184",1975-07-22,6.9156421632,252000,15.2817514815712,2.01245600496747,131.841666250199,NA,NA,NA
"185",1975-07-23,3.15852383232,228000,10.977032754368,2.29226272223568,191.337003005704,NA,NA,NA
"186",1975-07-24,2.71080124416,277000,16.6269760838222,2.09855037951154,202.760107662761,NA,NA,NA
"187",1975-07-25,2.06490636288,212000,10.977032754368,2.42140428405177,188.48122684144,NA,NA,NA
"188",1975-07-26,1.79578349568,208000,11.6227405634485,1.12998866589083,179.913898348647,NA,NA,NA
"189",1975-07-27,1.43369091072,193000,12.6558730579773,2.42140428405177,159.923465198798,NA,NA,NA
"190",1975-07-28,1.19148033024,183000,10.5896080689198,1.7756964749713,144.216696295344,NA,NA,NA
"191",1975-07-29,0.97128889344,137500,8.3296307371381,2.21154924610062,145.644584377477,NA,NA,NA
"192",1975-07-30,0.7462043136,113000,8.26505995623005,4.00338841629893,132.793591638287,NA,NA,NA
"193",1975-07-31,0.67036059648,83600,7.23192746170129,3.38996599767248,126.368095268693,NA,NA,NA
"194",1975-08-01,0.67036059648,66700,6.58621965262082,2.93797053131615,115.658934652702,NA,NA,NA
"195",1975-08-02,0.57005116416,83800,5.94051184354035,2.58283123632189,108.519494242041,NA,NA,NA
"196",1975-08-03,0.97128889344,68800,7.23192746170129,2.71197279813799,105.663718077777,NA,NA,NA
"197",1975-08-04,5.15247962112,99100,8.07134761350591,1.93712342724142,111.375270406306,NA,NA,NA
"198",1975-08-05,3.28329897984,89400,8.58791386077029,4.06795919720698,150.285220644406,NA,NA,NA
"199",1975-08-06,4.3548973056,119000,9.39504862212088,3.42225138812651,128.509927391891,NA,NA,NA
"200",1975-08-07,3.5719944192,137000,9.75018791711514,2.67968740768396,109.233438283107,NA,NA,NA
"201",1975-08-08,2.50284266496,141000,9.13676549848869,2.64740201722994,106.377662118843,NA,NA,NA
"202",1975-08-09,1.75419177984,118000,9.03990932712662,1.96940881769544,97.0963895849843,NA,NA,NA
"203",1975-08-10,1.32848833536,101000,8.36191612759212,1.87255264633337,80.6756766404649,NA,NA,NA
"204",1975-08-11,1.2599843328,90500,9.87932947893123,1.74341108451728,61.3991875316813,NA,NA,NA
"205",1975-08-12,1.03000660992,76200,7.61935214714958,3.19625365494834,60.6852434906152,NA,NA,NA
"206",1975-09-02,8.77340547072,190000,NA,4.26167153993112,138.505143966816,NA,NA,NA
"207",1975-09-03,5.6760459264,193000,NA,4.58452544447136,153.497968829203,NA,NA,NA
"208",1975-09-04,5.2845944832,161000,NA,4.39081310174722,156.353744993467,NA,NA,NA
"209",1975-09-05,5.2845944832,177000,NA,4.16481536856905,149.928248623873,NA,NA,NA
"210",1975-09-06,16.54616318976,NA,14.4208077361306,4.81052317764952,146.120547071521,NA,NA,NA
"211",1975-09-07,19.3370896512,NA,15.3355604656612,4.81052317764952,151.713108726538,NA,NA,NA
"212",1975-09-08,13.70752858368,NA,16.384835655417,5.29480403445988,141.717892151613,NA,NA,NA
"213",1975-09-09,8.71835761152,NA,11.5420270873134,5.81137028172425,131.187217545889,NA,NA,NA
"214",1975-09-10,5.80938407424,NA,13.8827178952302,5.5934438961596,130.830245525356,NA,NA,NA
"215",1975-09-11,4.28517001728,NA,17.0305434644975,5.44008829150298,138.505143966816,NA,NA,NA
"216",1975-09-12,8.83762797312,NA,16.5462626076871,5.49658772479752,151.534622716271,NA,NA,NA
"217",1975-09-13,13.05001248768,NA,18.0798186542532,5.06880630128171,148.500360541741,NA,NA,NA
"218",1975-09-15,10.0064775168,113000,17.1112569406325,4.71366700628745,129.223871432957,NA,NA,NA
"219",1975-09-16,5.6760459264,98200,12.1070214202589,6.10193879581047,139.933032048948,NA,NA,NA
"220",1975-09-17,4.47233273856,1e+05,12.268448372529,5.52080176763804,151.356136706005,NA,NA,NA
"221",1975-09-18,3.5719944192,84600,13.8827178952302,6.39250730989668,150.642192664939,NA,NA,NA
"222",1975-09-19,3.15852383232,84900,12.9141561816095,5.8759410626323,143.502752254278,NA,NA,NA
"223",1975-09-20,3.46434527232,96000,11.6227405634485,4.81052317764952,134.935423761486,NA,NA,NA
"224",1975-09-21,3.51816984576,79000,12.5913022770692,4.48766927310929,139.219088007882,NA,NA,NA
"225",1975-09-22,3.67842028032,68700,13.8827178952302,5.40780290104896,151.356136706005,NA,NA,NA
"226",1975-09-23,3.731021568,88800,18.0798186542532,5.06880630128171,152.070080747071,NA,NA,NA
"227",1975-09-24,2.55422066688,142000,20.9855037951154,4.97195012991964,147.072472459609,NA,NA,NA
"228",1975-09-25,2.9114201088,74100,15.1741335133911,5.19794786309781,150.642192664939,NA,NA,NA
"229",1975-09-26,2.34626208768,78700,16.7884030360923,5.10109169173573,152.070080747071,NA,NA,NA
"230",1975-09-27,2.06490636288,56800,15.1741335133911,5.52080176763804,145.644584377477,NA,NA,NA
"231",1975-09-28,1.51442777088,64300,14.2055717997704,4.48766927310929,145.644584377477,NA,NA,NA
"232",1975-09-29,1.3823129088,58500,12.268448372529,6.2795084433076,122.084431022296,NA,NA,NA
"233",1975-09-30,1.29423633408,57700,10.977032754368,6.87678816670703,139.933032048948,NA,NA,NA
"234",1975-10-01,0.97128889344,53900,10.6541788498278,7.1027858998852,136.363311843618,NA,NA,NA
"235",1975-10-02,0.97128889344,57400,10.977032754368,6.29565113853461,135.649367802552,NA,NA,NA
"236",1975-10-03,0.9419300352,51800,10.6541788498278,6.97364433806911,134.22147972042,NA,NA,NA
"237",1975-10-04,0.82449460224,58400,10.3313249452876,7.32878363306337,131.365703556155,NA,NA,NA
"238",1975-10-05,0.795135744,62500,10.977032754368,6.77993199534496,123.512319104429,NA,NA,NA
"239",1975-10-06,0.89789174784,73500,10.1053272121094,5.56922985331908,123.155347083896,NA,NA,NA
"240",1975-10-07,0.62142916608,53200,9.52419018393697,4.45538388265526,125.654151227627,NA,NA,NA
"241",1975-10-08,0.7462043136,49100,9.36276323166685,3.77739068312077,112.803158488438,NA,NA,NA
"242",1975-10-09,1.22573233152,57000,8.97533854621857,3.35768060721846,105.663718077777,NA,NA,NA
"243",1975-10-10,1.15722832896,45900,9.33047784121283,3.87424685448284,119.228654858032,NA,NA,NA
"244",1975-10-11,1.15722832896,42300,8.49105768940822,3.61596373085065,113.517102529504,NA,NA,NA
"245",1975-10-12,1.29423633408,50600,8.97533854621857,2.4536896745058,93.526669379654,NA,NA,NA
"246",1975-10-13,1.07098668288,67075,7.68392292805763,1.56584143702015,77.2844424454011,NA,NA,NA
"247",1975-10-14,1.04468603904,72800,7.22385611408779,0.766778023283061,62.4701035932804,NA,NA,NA
"248",1975-10-15,0.93459032064,77125,6.6911471715964,0.266354471245695,47.2987927206266,NA,NA,NA
"249",1975-10-16,0.7431460992,80400,7.70813697089814,0.564994332945414,36.4111460943691,NA,NA,NA
"250",1975-10-17,0.63060380928,103950,8.72512677019989,NA,25.1665274475787,NA,NA,NA
"251",1975-10-18,1.02511346688,82075,8.58791386077029,0.17756964749713,30.5211077555741,NA,NA,NA
"252",1975-10-19,3.94020343296,82450,9.49997614109645,0.637636461466967,134.042993710153,NA,NA,NA
"253",1975-10-20,9.86335308288,76000,8.91076776531052,2.37297619837074,269.870847522971,NA,NA,NA
"254",1975-10-21,13.39987221504,110000,9.68561713620709,3.0025413122242,214.183212319818,NA,NA,NA
"255",1975-10-22,10.31474552832,107000,9.36276323166685,2.74425818859201,164.92107348626,NA,NA,NA
"256",1975-10-23,8.20090773504,105000,10.6541788498278,3.32539521676443,217.752932525149,NA,NA,NA
"257",1975-10-24,5.81550050304,89200,15.4969874179313,5.94051184354035,237.743365674998,NA,NA,NA
"258",1975-10-25,5.4803202048,93200,14.2055717997704,5.06880630128171,225.606316976875,NA,NA,NA
"259",1975-10-26,3.67964356608,83100,12.268448372529,4.45538388265526,237.743365674998,NA,NA,NA
"260",1975-10-27,3.4129672704,81150,11.5420270873134,4.60066813969837,230.960897284871,NA,NA,NA
"261",1975-10-28,2.71080124416,68600,11.3644574398163,4.16481536856905,236.315477592866,NA,NA,NA
"262",1975-10-29,2.201914368,72300,11.3644574398163,4.42309849220124,244.882806085659,NA,NA,NA
"263",1975-10-30,1.97193664512,54800,10.5896080689198,3.77739068312077,275.5823998515,NA,NA,NA
"264",1975-10-31,1.75419177984,42900,9.20133627939674,3.84196146402881,293.431000878151,NA,NA,NA
"265",1975-11-01,1.71504663552,50100,9.65333174575307,3.29310982631041,298.428609165614,NA,NA,NA
"266",1975-11-02,1.39943890944,63300,10.0730418216554,3.42225138812651,303.426217453076,NA,NA,NA
"267",1975-11-03,1.39943890944,72850,10.3636103357416,4.19710075902307,314.849322110133,NA,NA,NA
"268",1975-11-04,7.10239712256,86100,10.2344687739255,4.58452544447136,307.709881699472,NA,NA,NA
"269",1975-11-05,2.29488408576,87000,10.4927518975577,4.61681083492538,293.431000878151,NA,NA,NA
"270",1975-11-06,1.43369091072,69600,10.1698979930174,4.19710075902307,274.154511769368,NA,NA,NA
"271",1975-11-07,1.59271805952,87100,10.2990395548335,4.13252997811503,251.308302455254,NA,NA,NA
"272",1975-11-08,1.59271805952,97500,10.0407564312014,3.71281990221272,228.46209314114,NA,NA,NA
